# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s
my-server,595,2017-06-29 15:00:02 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 15:00:02 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 15:00:02 UTC,bond0,13325.33,16338.76,3480.13,9944.47,0.00,0.00,0.00
my-server,595,2017-06-29 15:00:02 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:10:01 UTC,lo,6.10,6.10,1.60,1.60,0.00,0.00,0.00
my-server,594,2017-06-29 15:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:10:01 UTC,eth2,14125.72,19021.38,3557.77,12932.04,0.00,0.00,0.00
my-server,594,2017-06-29 15:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:10:01 UTC,eth4,1.13,0.00,0.09,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:10:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:10:01 UTC,bond0,14126.85,19021.38,3557.86,12932.04,0.00,0.00,0.00
my-server,594,2017-06-29 15:10:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 15:20:01 UTC,lo,5.75,5.75,1.53,1.53,0.00,0.00,0.00
my-server,595,2017-06-29 15:20:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 15:20:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 15:20:01 UTC,eth2,12768.66,18914.77,3191.71,14329.40,0.00,0.00,0.00
my-server,595,2017-06-29 15:20:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 15:20:01 UTC,eth4,1.18,0.00,0.10,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 15:20:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 15:20:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 15:20:01 UTC,bond0,12769.84,18914.78,3191.80,14329.42,0.00,0.00,0.00
my-server,595,2017-06-29 15:20:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:30:01 UTC,lo,6.93,6.93,2.11,2.11,0.00,0.00,0.00
my-server,594,2017-06-29 15:30:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:30:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:30:01 UTC,eth2,13886.34,21127.85,3408.96,16421.68,0.00,0.00,0.00
my-server,594,2017-06-29 15:30:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:30:01 UTC,eth4,1.12,0.00,0.09,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:30:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:30:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:30:01 UTC,bond0,13887.46,21127.84,3409.05,16421.67,0.00,0.00,0.00
my-server,594,2017-06-29 15:30:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:40:02 UTC,lo,5.95,5.95,1.61,1.61,0.00,0.00,0.00
my-server,594,2017-06-29 15:40:02 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:40:02 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:40:02 UTC,eth2,14911.74,20530.60,3841.23,14554.72,0.00,0.00,0.00
my-server,594,2017-06-29 15:40:02 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:40:02 UTC,eth4,1.05,0.00,0.08,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:40:02 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:40:02 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:40:02 UTC,bond0,14912.78,20530.60,3841.32,14554.72,0.00,0.00,0.00
my-server,594,2017-06-29 15:40:02 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:50:01 UTC,lo,6.31,6.31,2.34,2.34,0.00,0.00,0.00
my-server,594,2017-06-29 15:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:50:01 UTC,eth2,15687.67,18641.37,3854.48,10796.79,0.00,0.00,0.00
my-server,594,2017-06-29 15:50:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:50:01 UTC,eth4,1.07,0.00,0.09,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:50:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:50:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 15:50:01 UTC,bond0,15688.74,18641.37,3854.56,10796.79,0.00,0.00,0.00
my-server,594,2017-06-29 15:50:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:00:01 UTC,lo,5.89,5.89,1.58,1.58,0.00,0.00,0.00
my-server,594,2017-06-29 16:00:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:00:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:00:01 UTC,eth2,14036.14,16899.33,3490.95,9988.24,0.00,0.00,0.00
my-server,594,2017-06-29 16:00:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:00:01 UTC,eth4,1.29,0.00,0.11,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:00:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:00:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:00:01 UTC,bond0,14037.44,16899.33,3491.05,9988.24,0.00,0.00,0.00
my-server,594,2017-06-29 16:00:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:10:01 UTC,lo,5.66,5.66,1.49,1.49,0.00,0.00,0.00
my-server,595,2017-06-29 16:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:10:01 UTC,eth2,13372.39,23691.01,3475.36,20625.61,0.00,0.00,0.00
my-server,595,2017-06-29 16:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:10:01 UTC,eth4,1.31,0.00,0.10,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:10:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:10:01 UTC,bond0,13373.70,23691.01,3475.46,20625.61,0.00,0.00,0.00
my-server,595,2017-06-29 16:10:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:20:01 UTC,lo,5.50,5.50,1.46,1.46,0.00,0.00,0.00
my-server,595,2017-06-29 16:20:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:20:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:20:01 UTC,eth2,13731.57,18405.02,3505.22,12501.07,0.00,0.00,0.00
my-server,595,2017-06-29 16:20:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:20:01 UTC,eth4,1.26,0.00,0.10,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:20:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:20:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:20:01 UTC,bond0,13732.83,18405.02,3505.32,12501.07,0.00,0.00,0.00
my-server,595,2017-06-29 16:20:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:30:01 UTC,lo,6.11,6.11,1.68,1.68,0.00,0.00,0.00
my-server,595,2017-06-29 16:30:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:30:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:30:01 UTC,eth2,12495.08,14881.89,3157.95,8661.74,0.00,0.00,0.00
my-server,595,2017-06-29 16:30:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:30:01 UTC,eth4,1.02,0.00,0.08,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:30:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:30:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 16:30:01 UTC,bond0,12496.10,14881.89,3158.03,8661.74,0.00,0.00,0.00
my-server,595,2017-06-29 16:30:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,593,2017-06-29 16:40:01 UTC,lo,6.15,6.15,1.70,1.70,0.00,0.00,0.00
my-server,593,2017-06-29 16:40:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,593,2017-06-29 16:40:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,593,2017-06-29 16:40:01 UTC,eth2,13589.47,16195.38,3557.56,9422.49,0.00,0.00,0.00
my-server,593,2017-06-29 16:40:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,593,2017-06-29 16:40:01 UTC,eth4,1.06,0.00,0.09,0.00,0.00,0.00,0.00
my-server,593,2017-06-29 16:40:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,593,2017-06-29 16:40:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,593,2017-06-29 16:40:01 UTC,bond0,13590.53,16195.38,3557.65,9422.49,0.00,0.00,0.00
my-server,593,2017-06-29 16:40:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:50:01 UTC,lo,6.23,6.23,1.71,1.71,0.00,0.00,0.00
my-server,594,2017-06-29 16:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:50:01 UTC,eth2,14242.77,17034.03,3797.17,10035.12,0.00,0.00,0.00
my-server,594,2017-06-29 16:50:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:50:01 UTC,eth4,1.06,0.00,0.09,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:50:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:50:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 16:50:01 UTC,bond0,14243.84,17034.04,3797.25,10035.13,0.00,0.00,0.00
my-server,594,2017-06-29 16:50:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:00:01 UTC,lo,6.04,6.04,1.66,1.66,0.00,0.00,0.00
my-server,594,2017-06-29 17:00:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:00:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:00:01 UTC,eth2,13135.75,15695.84,3515.92,9147.90,0.00,0.00,0.00
my-server,594,2017-06-29 17:00:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:00:01 UTC,eth4,1.06,0.00,0.09,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:00:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:00:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:00:01 UTC,bond0,13136.82,15695.83,3516.01,9147.90,0.00,0.00,0.00
my-server,594,2017-06-29 17:00:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,596,2017-06-29 17:10:02 UTC,lo,6.21,6.21,1.72,1.72,0.00,0.00,0.00
my-server,596,2017-06-29 17:10:02 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-06-29 17:10:02 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-06-29 17:10:02 UTC,eth2,11336.26,13560.50,2923.99,7871.30,0.00,0.00,0.00
my-server,596,2017-06-29 17:10:02 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,596,2017-06-29 17:10:02 UTC,eth4,1.19,0.00,0.09,0.00,0.00,0.00,0.00
my-server,596,2017-06-29 17:10:02 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,596,2017-06-29 17:10:02 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,596,2017-06-29 17:10:02 UTC,bond0,11337.45,13560.50,2924.08,7871.30,0.00,0.00,0.00
my-server,596,2017-06-29 17:10:02 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:20:01 UTC,lo,5.96,5.96,1.67,1.67,0.00,0.00,0.00
my-server,594,2017-06-29 17:20:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:20:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:20:01 UTC,eth2,11947.76,14213.56,3094.53,8196.04,0.00,0.00,0.00
my-server,594,2017-06-29 17:20:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:20:01 UTC,eth4,1.05,0.00,0.08,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:20:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:20:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:20:01 UTC,bond0,11948.81,14213.56,3094.61,8196.04,0.00,0.00,0.00
my-server,594,2017-06-29 17:20:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:30:01 UTC,lo,6.01,6.01,1.65,1.65,0.00,0.00,0.00
my-server,594,2017-06-29 17:30:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:30:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:30:01 UTC,eth2,11641.83,13854.24,3062.41,8006.80,0.00,0.00,0.00
my-server,594,2017-06-29 17:30:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:30:01 UTC,eth4,1.02,0.00,0.08,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:30:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:30:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 17:30:01 UTC,bond0,11642.85,13854.24,3062.49,8006.80,0.00,0.00,0.00
my-server,594,2017-06-29 17:30:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:40:01 UTC,lo,6.07,6.07,1.66,1.66,0.00,0.00,0.00
my-server,595,2017-06-29 17:40:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:40:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:40:01 UTC,eth2,11430.71,13625.35,2894.80,7874.32,0.00,0.00,0.00
my-server,595,2017-06-29 17:40:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:40:01 UTC,eth4,1.04,0.00,0.08,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:40:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:40:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:40:01 UTC,bond0,11431.75,13625.35,2894.88,7874.32,0.00,0.00,0.00
my-server,595,2017-06-29 17:40:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:50:01 UTC,lo,5.99,5.99,1.60,1.60,0.00,0.00,0.00
my-server,595,2017-06-29 17:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:50:01 UTC,eth2,11733.62,13922.63,3031.22,8209.48,0.00,0.00,0.00
my-server,595,2017-06-29 17:50:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:50:01 UTC,eth4,1.07,0.00,0.09,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:50:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:50:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 17:50:01 UTC,bond0,11734.69,13922.63,3031.31,8209.48,0.00,0.00,0.00
my-server,595,2017-06-29 17:50:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:00:01 UTC,lo,6.06,6.06,1.65,1.65,0.00,0.00,0.00
my-server,594,2017-06-29 18:00:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:00:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:00:01 UTC,eth2,12305.63,14720.19,3154.02,8728.14,0.00,0.00,0.00
my-server,594,2017-06-29 18:00:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:00:01 UTC,eth4,1.02,0.00,0.08,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:00:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:00:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:00:01 UTC,bond0,12306.65,14720.19,3154.10,8728.14,0.00,0.00,0.00
my-server,594,2017-06-29 18:00:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:10:01 UTC,lo,6.06,6.06,1.62,1.62,0.00,0.00,0.00
my-server,595,2017-06-29 18:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:10:01 UTC,eth2,12956.70,20877.77,3177.51,16979.53,0.00,0.00,0.00
my-server,595,2017-06-29 18:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:10:01 UTC,eth4,1.14,0.00,0.09,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:10:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:10:01 UTC,bond0,12957.84,20877.76,3177.59,16979.53,0.00,0.00,0.00
my-server,595,2017-06-29 18:10:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:20:01 UTC,lo,5.34,5.34,1.38,1.38,0.00,0.00,0.00
my-server,594,2017-06-29 18:20:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:20:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:20:01 UTC,eth2,12170.41,14504.86,3047.11,8367.10,0.00,0.00,0.00
my-server,594,2017-06-29 18:20:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:20:01 UTC,eth4,1.10,0.00,0.09,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:20:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:20:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:20:01 UTC,bond0,12171.51,14504.87,3047.20,8367.10,0.00,0.00,0.00
my-server,594,2017-06-29 18:20:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:30:01 UTC,lo,5.67,5.67,1.50,1.50,0.00,0.00,0.00
my-server,594,2017-06-29 18:30:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:30:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:30:01 UTC,eth2,12813.23,14902.45,3255.28,8411.52,0.00,0.00,0.00
my-server,594,2017-06-29 18:30:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:30:01 UTC,eth4,1.00,0.00,0.08,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:30:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:30:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 18:30:01 UTC,bond0,12814.23,14902.45,3255.36,8411.52,0.00,0.00,0.00
my-server,594,2017-06-29 18:30:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:40:01 UTC,lo,5.99,5.99,1.61,1.61,0.00,0.00,0.00
my-server,595,2017-06-29 18:40:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:40:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:40:01 UTC,eth2,12302.19,14350.70,2933.49,8181.35,0.00,0.00,0.00
my-server,595,2017-06-29 18:40:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:40:01 UTC,eth4,1.24,0.00,0.10,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:40:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:40:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:40:01 UTC,bond0,12303.43,14350.70,2933.59,8181.35,0.00,0.00,0.00
my-server,595,2017-06-29 18:40:01 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:50:02 UTC,lo,6.15,6.15,1.67,1.67,0.00,0.00,0.00
my-server,595,2017-06-29 18:50:02 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:50:02 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:50:02 UTC,eth2,13907.98,16046.77,3264.92,8642.48,0.00,0.00,0.00
my-server,595,2017-06-29 18:50:02 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:50:02 UTC,eth4,1.11,0.00,0.09,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:50:02 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:50:02 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,595,2017-06-29 18:50:02 UTC,bond0,13909.09,16046.77,3265.01,8642.48,0.00,0.00,0.00
my-server,595,2017-06-29 18:50:02 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 19:00:02 UTC,lo,5.79,5.79,1.55,1.55,0.00,0.00,0.00
my-server,594,2017-06-29 19:00:02 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 19:00:02 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 19:00:02 UTC,eth2,14636.87,17034.47,3795.92,9490.98,0.00,0.00,0.00
my-server,594,2017-06-29 19:00:02 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 19:00:02 UTC,eth4,1.16,0.00,0.09,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 19:00:02 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 19:00:02 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 19:00:02 UTC,bond0,14638.03,17034.47,3796.01,9490.97,0.00,0.00,0.00
my-server,594,2017-06-29 19:00:02 UTC,bond1,0.40,0.10,0.02,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 19:10:01 UTC,lo,5.88,5.88,1.61,1.61,0.00,0.00,0.00
my-server,594,2017-06-29 19:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 19:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 19:10:01 UTC,eth2,12020.78,14006.37,3159.62,7846.79,0.00,0.00,0.00
my-server,594,2017-06-29 19:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,594,2017-06-29 19:10:01 UTC,eth4,1.07,0.00,0.08,0.00,0.00,0.00,0.00
